start_time,stop_time,orientation,trial,delay,diameter,x_position,y_position,contrast,spatial_frequency,temporal_frequency,ori,context
5.150015999999596,5.493015994999595,1.17809725,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.178,Control (random ori)
5.849983999985852,6.192983994985852,0.392699093,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
6.549983999997494,6.892983994997493,1.96349537,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.963,Control (random ori)
7.249983999994583,7.592983994994583,3.92699075,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.927,Control (random ori)
7.949983999991673,8.292983994991673,2.3561945,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.356,Control (random ori)
8.649983999988763,8.992983994988762,0.0,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.0,Control (random ori)
9.349983999985852,9.692983994985852,4.71238899,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.712,Control (random ori)
10.049983999997494,10.392983994997493,5.497787,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.498,Control (random ori)
10.749983999994583,11.092983994994583,0.392699093,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
11.449983999991673,11.792983994991673,0.392699093,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
12.149983999988763,12.492983994988762,5.89048624,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.89,Control (random ori)
12.849983999985852,13.192983994985852,2.3561945,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.356,Control (random ori)
13.549983999997494,13.892983994997493,1.57079637,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.571,Control (random ori)
14.249983999994583,14.592983994994583,0.0,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.0,Control (random ori)
14.949983999991673,15.292983994991673,5.89048624,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.89,Control (random ori)
15.649983999988763,15.992983994988762,5.10508823,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.105,Control (random ori)
16.349983999985852,16.692983994985852,0.0,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.0,Control (random ori)
17.049983999997494,17.392983994997493,2.7488935,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.749,Control (random ori)
17.749983999994583,18.092983994994583,2.7488935,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.749,Control (random ori)
18.449983999991673,18.792983994991673,5.89048624,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.89,Control (random ori)
19.149983999988763,19.492983994988762,1.96349537,1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.963,Control (random ori)
19.849983999985852,20.192983994985852,5.10508823,-1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.105,Control (random ori)
20.549983999997494,20.892983994997493,3.14159274,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.142,Control (random ori)
21.249983999994583,21.592983994994583,0.785398185,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.785,Control (random ori)
21.949983999991673,22.292983994991673,0.392699093,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
22.649983999988763,22.992983994988762,1.96349537,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.963,Control (random ori)
23.349983999985852,23.692983994985852,1.57079637,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.571,Control (random ori)
24.049983999997494,24.392983994997493,5.89048624,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.89,Control (random ori)
24.749983999994583,25.092983994994583,2.3561945,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.356,Control (random ori)
25.449983999991673,25.792983994991673,0.392699093,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
26.149983999988763,26.492983994988762,3.53429174,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.534,Control (random ori)
26.849983999985852,27.192983994985852,5.497787,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.498,Control (random ori)
27.549983999997494,27.892983994997493,4.49422264,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.494,Control (random ori)
28.249983999994583,28.592983994994583,1.57079637,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.571,Control (random ori)
28.949983999991673,29.292983994991673,4.71238899,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.712,Control (random ori)
29.649983999988763,29.992983994988762,3.92699075,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.927,Control (random ori)
30.349983999985852,30.692983994985852,0.392699093,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
31.049983999997494,31.392983994997493,0.0,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.0,Control (random ori)
31.749983999994583,32.09298399499458,1.57079637,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.571,Control (random ori)
32.44998399999167,32.79298399499167,1.96349537,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.963,Control (random ori)
33.14998399998876,33.49298399498876,4.49422264,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.494,Control (random ori)
33.84998399998585,34.19298399498585,3.14159274,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.142,Control (random ori)
34.549983999997494,34.89298399499749,1.57079637,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.571,Control (random ori)
35.24998399999458,35.59298399499458,5.89048624,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.89,Control (random ori)
35.94998399999167,36.29298399499167,0.0,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.0,Control (random ori)
36.64998399998876,36.99298399498876,0.392699093,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
37.34998399998585,37.69298399498585,3.53429174,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.534,Control (random ori)
38.049983999997494,38.39298399499749,2.3561945,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.356,Control (random ori)
38.74998399999458,39.09298399499458,0.785398185,2.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.785,Control (random ori)
39.44998399999167,39.79298399499167,1.57079637,-1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.571,Control (random ori)
40.150015999999596,40.493015994999595,3.53429174,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.534,Control (random ori)
40.84998399998585,41.19298399498585,3.92699075,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.927,Control (random ori)
41.549983999997494,41.89298399499749,3.14159274,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.142,Control (random ori)
42.25097599999572,42.593975994995716,3.14159274,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.142,Control (random ori)
42.94998399999167,43.29298399499167,1.96349537,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.963,Control (random ori)
43.64998399998876,43.99298399498876,0.785398185,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.785,Control (random ori)
44.34998399998585,44.69298399498585,5.89048624,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.89,Control (random ori)
45.049983999997494,45.39298399499749,1.17809725,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.178,Control (random ori)
45.74998399999458,46.09298399499458,1.17809725,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.178,Control (random ori)
46.44998399999167,46.79298399499167,5.497787,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.498,Control (random ori)
47.14998399998876,47.49298399498876,3.92699075,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.927,Control (random ori)
47.84998399998585,48.19298399498585,5.497787,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.498,Control (random ori)
48.549983999997494,48.89298399499749,3.53429174,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.534,Control (random ori)
49.25097599999572,49.593975994995716,0.785398185,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.785,Control (random ori)
49.94998399999167,50.29298399499167,4.49422264,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.494,Control (random ori)
50.64998399998876,50.99298399498876,2.3561945,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.356,Control (random ori)
51.34998399998585,51.69298399498585,4.49422264,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.494,Control (random ori)
52.049983999997494,52.39298399499749,4.49422264,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.494,Control (random ori)
52.74998399999458,53.09298399499458,0.392699093,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
53.44998399999167,53.79298399499167,3.14159274,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.142,Control (random ori)
54.14998399998876,54.49298399498876,5.497787,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,5.498,Control (random ori)
54.84998399998585,55.19298399498585,2.3561945,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.356,Control (random ori)
55.549983999997494,55.89298399499749,2.3561945,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.356,Control (random ori)
56.24998399999458,56.59298399499458,3.92699075,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.927,Control (random ori)
56.94998399999167,57.29298399499167,1.17809725,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.178,Control (random ori)
57.64998399998876,57.99298399498876,1.17809725,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,1.178,Control (random ori)
58.34998399998585,58.69298399498585,0.392699093,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
59.05097599999863,59.39397599499863,4.71238899,3.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.712,Control (random ori)
59.75097599999572,60.093975994995716,3.53429174,-1.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.534,Control (random ori)
60.44998399999167,60.79298399499167,3.53429174,4.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,3.534,Control (random ori)
61.14998399998876,61.49298399498876,0.392699093,4.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,0.393,Control (random ori)
61.84998399998585,62.19298399498585,4.71238899,4.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.712,Control (random ori)
62.55097599999863,62.89397599499863,2.7488935,4.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.749,Control (random ori)
63.25097599999572,63.593975994995716,2.3561945,4.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,2.356,Control (random ori)
63.94998399999167,64.29298399499167,4.71238899,4.0,0.342999995,360.0,0.0,0.0,1.0,0.0399999991,2.0,4.712,Control (random ori)
