dmd,roi,n_events,event_rate_hz,false_pos_rate_hz,false_pos_frac,noise_sd_filtered,noise_dff,robust_snr,qc_flag,median_event_sd,p90_event_sd,frac_events_3_4sd_filtered,frac_events_gt4sd_filtered,median_event_raw_sd,frac_events_lt2sd,frac_events_2_4sd,frac_events_gt4sd,quality_class
1,17,3403,1.1789742567339945,0.0045038687445024764,0.003820158683514546,0.48402895470857615,0.2304870506554842,2.439294660789658,ok,3.9421050548553467,6.529994869232178,0.5180722891566265,0.4819277108433735,3.888315531775161,0.16789396170839468,0.3572901325478645,0.4748159057437408,Intermediate
1,18,1834,0.6354194650008853,0.019402121068729326,0.030534351145038167,0.6632408380329609,0.35194616854190824,2.0564809008541673,ok,3.576240062713623,5.376048517227173,0.6837513631406761,0.31624863685932386,3.5372064194354254,0.146448087431694,0.48633879781420764,0.36721311475409835,Low SNR
1,19,2377,0.8235150773601836,0.008661286047120147,0.01051745898190997,0.6895204396784306,0.36498900555074215,2.216855893874,ok,3.6453678607940674,6.689519882202149,0.627681952040387,0.37231804795961293,3.897152511083569,0.11969439728353141,0.4036502546689304,0.4766553480475382,Intermediate
1,20,2853,0.9884259636973511,0.007968383163350535,0.008061689449702068,0.4373917683005333,0.22000185792446136,2.22396789007341,ok,3.7883787155151367,6.622145557403565,0.5660708026638626,0.4339291973361374,3.0875881307254853,0.280239099859353,0.4040084388185654,0.31575246132208157,Low SNR
1,21,4334,1.5015205491287487,0.002425160093193641,0.0016151361329026304,0.7558585787057877,0.3877125824868679,2.612574445467355,ok,4.154675483703613,7.496132469177247,0.4566220581449008,0.5433779418550992,4.499635367259378,0.12100879222582138,0.2778806108283202,0.6011105969458584,High SNR
1,22,3003,1.0403936799800722,0.008314834605235341,0.007992007992007992,0.5693746523559093,0.2966826933056116,2.2596679289893555,ok,3.9138681888580322,6.958948993682862,0.5308025308025308,0.4691974691974692,4.1322453461382125,0.11589846359385438,0.3573814295257181,0.5267201068804275,Intermediate
1,23,3625,1.2559365209055524,0.005889909201488108,0.004689655172413793,0.4309409462571144,0.21483778921365737,2.3835757780454054,ok,3.9681575298309326,6.599948692321777,0.5106206896551724,0.48937931034482757,3.536720745065252,0.19950193691200885,0.40841173215273935,0.3920863309352518,Low SNR
1,24,3180,1.1017155851936826,0.009700640372774565,0.00880503144654088,0.504647672367096,0.2563710204988718,2.3377985870601625,ok,4.0362958908081055,7.312848043441773,0.490251572327044,0.509748427672956,3.363141553214245,0.25173501577287066,0.3936908517350158,0.35457413249211356,Low SNR
1,25,3269,1.1325497635214303,0.005543223070156894,0.004894463138574488,0.41836591712236404,0.2107947361886501,2.287446727060532,ok,3.8410048484802246,6.0524519920349125,0.5576628938513307,0.44233710614866933,3.554667173380554,0.18536735321241932,0.41407931140485704,0.40055333538272364,Low SNR
1,26,3206,1.1107233226826876,0.0045038687445024764,0.004054897067997504,0.6771387195825577,0.3391390139132738,2.334084424333526,ok,3.806436538696289,5.751070022583008,0.5851528384279476,0.4148471615720524,3.8780060940601007,0.13569413976809777,0.3942337825133187,0.4700720777185835,Intermediate
1,27,1861,0.6447461333476238,0.015590314884816265,0.02418054809242343,0.5611035882174968,0.2938076687246561,2.0774238463726102,ok,3.5639760494232178,5.815900802612305,0.6749059645351961,0.32509403546480387,3.731704366758117,0.12419006479481641,0.44384449244060475,0.4319654427645788,Intermediate
1,28,4768,1.6518804749067544,0.005543223070156894,0.003355704697986577,0.5800521157801151,0.2913923661768436,2.767043874661258,ok,4.2581987380981445,7.911403894424439,0.42932046979865773,0.5706795302013423,4.0536969950050725,0.18796042938328772,0.3035150494632709,0.5085245211534414,High SNR
1,29,3464,1.2001077946889676,0.005196771628272088,0.0043302540415704385,0.523926261305809,0.2591901511520147,2.4092142607073614,ok,4.019399642944336,7.54559178352356,0.4939376443418014,0.5060623556581986,4.036061581564655,0.18144927536231883,0.31275362318840577,0.5057971014492754,High SNR
1,30,3231,1.1193846087298078,0.007968383163350535,0.007118539151965335,0.5743256171822547,0.3010384430319071,2.290271524640621,ok,4.020187854766846,7.530740261077881,0.49613122872175797,0.503868771278242,3.9190981298666303,0.16532007458048478,0.35425730267246736,0.48042262274704783,Intermediate
1,31,4777,1.6549985378837178,0.002425160093193641,0.001465354825204103,0.610105286604166,0.30114698329567907,2.8101282869350057,ok,4.3358964920043945,7.92561616897583,0.4134393971111576,0.5865606028888424,4.150367914869498,0.193643443485582,0.28309829509576934,0.5232582614186487,High SNR
1,32,2960,1.0254962679790254,0.010739994698428982,0.010472972972972974,0.507919212448597,0.2682281992793083,2.2133597341687934,ok,3.8447306156158447,6.30086178779602,0.5527027027027027,0.4472972972972973,3.645494701782977,0.17854718262050237,0.4093686354378819,0.4120841819416157,Low SNR
1,33,4205,1.4568283131256088,0.004850320186387282,0.0033293697978596906,0.5996562150478363,0.30358486433923243,2.613965068578723,ok,4.2692670822143555,8.262721633911132,0.43115338882282994,0.5688466111771701,4.271039253471231,0.15318539727988548,0.2927702219040802,0.5540443808160344,High SNR
1,34,3619,1.2538077681811124,0.002771611535078447,0.0022105554020447637,0.7282386716008186,0.37760196744203567,2.408452482186696,ok,4.000649929046631,6.7826972007751465,0.4995855208621166,0.5004144791378834,4.393297355742371,0.1148723640399556,0.298834628190899,0.5862930077691454,High SNR
1,35,2066,0.7157972006043782,0.022173775817366993,0.030977734753146177,0.440339300340414,0.23208152988553046,2.0432664092450503,ok,3.639305591583252,5.243426561355591,0.6519845111326235,0.3480154888673766,3.4781496412135118,0.17346938775510204,0.45383867832847424,0.3726919339164237,Low SNR
1,36,4110,1.423915426146552,0.0013858057675392235,0.0009732360097323601,0.7583044793128967,0.37841395377516746,2.5532535498699667,ok,3.9823250770568848,6.334688758850097,0.505596107055961,0.4944038929440389,4.265022885012606,0.11929738960722128,0.3198341058794828,0.560868504513296,High SNR
1,37,3543,1.2275221172637922,0.004504032606387045,0.00366920688681908,0.556491610121727,0.28246363154947757,2.3556290609241404,ok,3.9311163425445557,6.264854907989502,0.5306237651707593,0.46937623482924073,3.679591184026223,0.17487266553480477,0.3958687040181098,0.42925863044708545,Low SNR
1,38,2269,0.7860983216366245,0.010739994698428982,0.013662406346408109,0.6385133643686771,0.3256099218249321,2.1496850891272636,ok,3.635967969894409,5.114003849029541,0.6663728514764213,0.33362714852357866,3.668588144446826,0.12483458314953683,0.462726069695633,0.41243934715483016,Low SNR
1,39,2075,0.7188867419109722,0.021826440838742772,0.030361445783132532,0.38322507331967354,0.19932243018150328,2.0177865813813374,ok,3.628011465072632,5.19262056350708,0.6708433734939759,0.3291566265060241,3.3097914854209067,0.18846899224806202,0.5087209302325582,0.3028100775193798,Low SNR
1,40,3925,1.3598219093978632,0.006236125953926506,0.0045859872611464965,0.48273106677532196,0.24282242076694965,2.4583183643250783,ok,4.012253284454346,6.944883632659912,0.49579617834394907,0.5042038216560509,3.841975917982737,0.1859514687100894,0.3519795657726692,0.46206896551724136,Low SNR
1,41,3202,1.1093375169151485,0.009354188930889759,0.008432229856339788,0.5594557115077972,0.2881581181704998,2.294469261880632,ok,3.838101625442505,6.106693887710572,0.561524047470331,0.438475952529669,3.758196681915682,0.1711514392991239,0.386107634543179,0.4427409261576971,Low SNR
1,42,3098,1.0733065669591286,0.003464514418848059,0.0032278889606197547,0.4254533113539219,0.20171972737312316,2.3320284740261488,ok,3.7788338661193848,5.7135693550109865,0.5842479018721756,0.4157520981278244,3.2153559583193054,0.2353896103896104,0.45746753246753247,0.30714285714285716,Low SNR
1,43,2884,0.9991659583957802,0.003464514418848059,0.0034674063800277394,0.6553294833540916,0.330591440525651,2.2981014703356166,ok,3.724008083343506,5.845437669754032,0.6047156726768377,0.39528432732316227,3.828775902212167,0.12486920125566794,0.41262643878618765,0.46250435995814443,Intermediate
1,44,3137,1.086818173192636,0.008314834605235341,0.007650621613006056,0.6905389905273914,0.3696495649695396,2.332254137250166,ok,3.9701714515686035,7.796371364593506,0.5132291998724896,0.48677080012751034,4.277240147704952,0.10598783221261607,0.33685558757604867,0.5571565802113353,Intermediate
1,45,3948,1.367906413246581,0.004157770253029121,0.00303951367781155,0.6630747910916804,0.32980991969704626,2.5325764187439868,ok,4.09217643737793,6.826521396636964,0.47188449848024316,0.5281155015197568,3.9678576445290896,0.1568926123381569,0.3518659558263519,0.49124143183549124,Intermediate
1,46,2302,0.7975312192188232,0.012818703349737818,0.016072980017376195,0.5773016484975815,0.30165071351230144,2.130917428742428,ok,3.6561362743377686,5.558301973342895,0.6446568201563857,0.35534317984361424,3.708233590994418,0.12489082969432315,0.4519650655021834,0.42314410480349346,Low SNR
1,47,2356,0.8162395970806027,0.009700640372774565,0.011884550084889643,0.5883193358302116,0.30704715073406696,2.1671673509549105,ok,3.636974811553955,5.608941316604614,0.6566213921901528,0.3433786078098472,3.751825449186394,0.113384484228474,0.45481670929241264,0.4317988064791134,Intermediate
1,48,3337,1.1561084615695971,0.006929028837696118,0.005993407252022775,0.8142334899544715,0.43025258933901783,2.4030400122377213,ok,3.91662859916687,7.029758739471436,0.5277195085406053,0.47228049145939466,4.395881831617021,0.11405356605476978,0.30334035510081253,0.5826060788444177,High SNR
1,49,2985,1.0341575540261456,0.018708377861779518,0.018090452261306532,0.47391012126803395,0.24746638874709606,2.250333150270494,ok,3.892237901687622,6.827875804901122,0.5313232830820771,0.46867671691792295,3.7729552494702387,0.1750841750841751,0.3720538720538721,0.45286195286195285,Low SNR
1,50,2779,0.9627885569978756,0.009700640372774565,0.010075566750629723,0.5943725819349288,0.31459481931030747,2.2026770250345704,ok,3.7634592056274414,6.0934470176696784,0.5933789132781576,0.4066210867218424,3.80954942440702,0.141257225433526,0.40390173410404623,0.45484104046242774,Intermediate
1,51,2153,0.745909954377987,0.016283217768585878,0.02183000464468184,0.46362418044805526,0.24367684671878814,2.081163395201047,ok,3.7286150455474854,6.712454509735107,0.6117045982350209,0.3882954017649791,3.7071035481292256,0.14953271028037382,0.4205607476635514,0.42990654205607476,Low SNR
1,52,4062,1.4072857569360815,0.0041574173026176706,0.0029542097488921715,0.7640221851110458,0.3998951169490814,2.5427302351698637,ok,4.199711322784424,7.956804180145265,0.44756277695716395,0.552437223042836,4.324503182321333,0.14289245982694684,0.2899876390605686,0.5671199011124846,High SNR
1,53,3018,1.045590451608344,0.005543223070156894,0.005301524188204109,0.8114894294857978,0.4272595026433468,2.3043252106603984,ok,3.786559581756592,6.422250843048096,0.5778661365142479,0.42213386348575216,4.254726958709533,0.10529823392202599,0.3405531489503499,0.5541486171276241,Intermediate
1,54,2364,0.8190112086156811,0.012818703349737818,0.015651438240270727,0.6102483132004738,0.3293279505550861,2.154212603570888,ok,3.624319076538086,6.0149960041046215,0.6425549915397631,0.3574450084602369,3.716601227268671,0.14273540690242864,0.4269279931827865,0.43033659991478485,Low SNR
1,55,3241,1.122849123148656,0.006582577395811312,0.005862388151804999,0.6146060512483119,0.3222309681952,2.277507152111222,ok,3.902780055999756,6.030818462371826,0.5362542425177415,0.46374575748225855,3.8155200405986163,0.1372670807453416,0.4074534161490683,0.45527950310559007,Intermediate
1,56,3388,1.1737774851057223,0.016629669210470682,0.014167650531286895,0.46759326791167255,0.24266362015306947,2.3062009342867724,ok,4.044461250305176,6.8944804191589375,0.4822904368358914,0.5177095631641087,3.9716324876983844,0.17337278106508874,0.3343195266272189,0.49230769230769234,High SNR
1,57,2937,1.0175278848156748,0.003464514418848059,0.0034048348655090228,0.778933359503746,0.4083913032710552,2.3330229976375128,ok,3.741415023803711,6.018105983734132,0.602996254681648,0.3970037453183521,3.976149982225335,0.11744622738135882,0.3892113349265961,0.49334243769204505,Intermediate
1,58,3473,1.2032696339986313,0.0013858561865806292,0.001151742009789807,0.9572333101987838,0.5050478994011879,2.468899092670432,ok,3.973083972930908,7.551479339599615,0.5067664843075151,0.49323351569248486,4.605346983907752,0.08441746169413125,0.29575021682567215,0.6198323214801966,High SNR
1,59,3045,1.054944640539234,0.0058896745120417,0.005582922824302135,0.5396994835495948,0.2772437793731689,2.2464691361405125,ok,3.935330867767334,6.802857208251952,0.515927750410509,0.48407224958949097,3.6607545499045857,0.18268597761685318,0.3887425938117182,0.42857142857142855,Low SNR
1,60,1731,0.599707445902599,0.0176690235361251,0.029462738301559793,0.5271316565573215,0.28444795435667036,2.022643066981108,ok,3.480895757675171,4.685068130493164,0.7492778740612362,0.2507221259387637,3.481938122909413,0.11672473867595819,0.5487804878048781,0.3344947735191638,Low SNR
1,61,1664,0.576495199296317,0.014897412001046653,0.025841346153846152,0.571268639087677,0.3075546587616205,2.0596979618003926,ok,3.493938446044922,4.845843029022217,0.734375,0.265625,3.6307766182652492,0.11024096385542169,0.49939759036144576,0.39036144578313253,Low SNR
1,62,2521,0.8734040849915956,0.011432897582198594,0.013090043633478779,0.5297559758841991,0.2744413727134466,2.1532482768041348,ok,3.7831294536590576,6.120452404022217,0.5838952796509321,0.4161047203490678,3.7204501504296936,0.14764565043894654,0.41300877893056664,0.43934557063048685,Low SNR
1,63,3311,1.1471484207416651,0.004157590168800961,0.003624282694050136,0.6293080100297928,0.32395049075782295,2.3920611533444673,ok,4.0278167724609375,7.739700794219971,0.4910903050437934,0.5089096949562066,4.193596875932604,0.1315550166717187,0.32888754167929674,0.5395574416489846,High SNR
1,64,2385,0.826286688895262,0.020787086513088353,0.025157232704402517,0.5339136445999145,0.28248400079905983,2.1104457980104283,ok,3.7297914028167725,5.879298877716062,0.6079664570230608,0.3920335429769392,3.018788386101663,0.2680455888560574,0.4533558463486703,0.2785985647952723,Low SNR
1,65,3805,1.3183116852980759,0.0024252777390503365,0.0018396846254927727,0.6959339696466922,0.3443634171366691,2.486901573192625,ok,3.933232069015503,6.2817055702209466,0.519053876478318,0.480946123521682,4.373109720327089,0.10493013445821249,0.31742683891378853,0.5776430266279989,High SNR
1,66,3161,1.095172851445342,0.01004745735270956,0.009174311926605505,0.4877176004648208,0.24807967548072338,2.2742293926712494,ok,3.8308351039886475,5.920075416564941,0.5621638721923442,0.4378361278076558,3.772146194366727,0.16290885995554144,0.39250555731978404,0.4445855827246745,Low SNR
1,67,2756,0.954820173834525,0.007621931721465729,0.007982583454281567,0.572506877374649,0.29944701256155964,2.2437194851607503,ok,3.9622812271118164,7.789796352386475,0.512699564586357,0.487300435413643,4.000468593083694,0.15225290697674418,0.3477470930232558,0.5,Intermediate
1,68,2255,0.7812480014502373,0.019054829303664325,0.024390243902439025,0.4143824253737926,0.21317608262300491,2.061359138526074,ok,3.705533742904663,5.453769683837891,0.6328159645232816,0.3671840354767184,3.567972815547768,0.15597147950089127,0.4532085561497326,0.3908199643493761,Low SNR
1,69,2701,0.935805875118534,0.009701060534364663,0.01036653091447612,0.5974269089341163,0.31562951974868775,2.1908549356175864,ok,3.7747480869293213,6.079426288604736,0.5875601629026287,0.41243983709737136,3.6231428583399747,0.17992565055762083,0.4174721189591078,0.4026022304832714,Low SNR
1,70,3037,1.052214955583493,0.005196978707195389,0.004939084622983207,0.7842367874622345,0.4057148899197578,2.276774377138438,ok,3.713107109069824,5.489348411560059,0.6183733947974975,0.38162660520250247,3.733262715507511,0.1474274406332454,0.4224934036939314,0.43007915567282323,Low SNR
1,71,2841,0.9842685463947335,0.0072754802795809235,0.007391763463569166,0.7107177589058876,0.3699309345602989,2.283626794377566,ok,3.787576675415039,5.758664131164551,0.5885251671946498,0.41147483280535024,4.274901737866552,0.0825070821529745,0.34915014164305946,0.568342776203966,Intermediate
1,72,2713,0.9399227618334783,0.0058896745120417,0.006266126059712496,0.6727588007032871,0.35142717243432997,2.210972045849294,ok,3.706589698791504,5.45487756729126,0.6284555842241062,0.37154441577589387,3.6949020349696275,0.13303769401330376,0.45269770879526977,0.41426459719142644,Low SNR
1,73,2621,0.9080492291800762,0.009700640372774565,0.0106829454406715,0.5322788466274738,0.2860795931071043,2.147427077610453,ok,3.6909615993499756,6.215567111968994,0.6104540251812285,0.38954597481877146,3.659768314135844,0.1527831094049904,0.4310940499040307,0.4161228406909789,Low SNR
1,74,3218,1.1148807399853053,0.0041574173026176706,0.0037290242386575512,0.8620201029539107,0.45123698142170904,2.3612118593238196,ok,3.7982845306396484,6.072367334365845,0.5717837165941578,0.4282162834058421,4.290027170422921,0.10074859638178416,0.33218964441671867,0.5670617592014972,Intermediate
1,75,1932,0.6693441857214449,0.011432897582198594,0.017080745341614908,0.7265091411530971,0.3881276556551456,2.1125126619161723,ok,3.5644822120666504,5.155519819259644,0.6853002070393375,0.3146997929606625,3.820976429063255,0.10862785862785863,0.4397089397089397,0.4516632016632017,Intermediate
1,76,2734,0.9471982421130593,0.012125800465968206,0.012801755669348939,0.635889177596569,0.33608351601362224,2.21089125103666,ok,3.6648120880126953,5.617294549942017,0.6276517922457937,0.3723482077542063,3.778971205381455,0.1267969037965352,0.43199410246959086,0.44120899373387396,Intermediate
1,77,3362,1.1647697476167174,0.003464514418848059,0.00297441998810232,0.6297192832946777,0.31539264437556264,2.315278153122322,ok,3.6977736949920654,5.237272119522095,0.6421772754312909,0.3578227245687091,3.585446249177568,0.1663189269746647,0.434575260804769,0.3991058122205663,Low SNR
1,78,2304,0.7982241221025927,0.014897412001046653,0.018663194444444444,0.42324676047563553,0.22392614187598228,2.049865169719994,ok,3.6419711112976074,5.466171360015871,0.6575520833333334,0.3424479166666667,3.552136562797098,0.1360662887047536,0.4823375490623637,0.3815961622328827,Low SNR
1,79,3783,1.3106258046502206,0.007968383163350535,0.006079830822098863,0.6231366134405136,0.3234705541223287,2.4300773612597064,ok,4.180210113525391,7.528369426727295,0.44964314036478986,0.5503568596352102,4.1245201077684115,0.16074270557029177,0.31618037135278515,0.5230769230769231,High SNR
1,80,3516,1.2181823615001404,0.0006929364968715247,0.0005688282138794084,1.0849113897442817,0.5518624440908432,2.545267471099374,ok,3.6853764057159424,5.572767019271851,0.6313993174061433,0.36860068259385664,4.302442635259589,0.09480296973158195,0.32838378069674473,0.5768132495716733,Intermediate
1,81,2897,1.0036698271402826,0.01593676632670107,0.01587849499482223,0.5334649025201798,0.2788879224568605,2.2037457846212836,ok,3.7172515392303467,5.529949378967286,0.6161546427338627,0.3838453572661374,3.513594636072691,0.17192374350086656,0.43743500866551127,0.3906412478336222,Low SNR
1,82,3253,1.1270065404512735,0.0045038687445024764,0.003996311097448509,0.5988581027805805,0.30708435443937776,2.310885340386156,ok,3.837723970413208,6.015118885040283,0.5591761450968337,0.44082385490316633,3.816903257581229,0.15299198025909932,0.3889574336829118,0.4580505860579889,Intermediate
1,83,3115,1.0791962414711702,0.009700640372774565,0.008988764044943821,0.5260597745060921,0.26875848463475704,2.2578586361235287,ok,3.8473527431488037,5.9975940704345705,0.5691813804173355,0.43081861958266454,3.8941444738921787,0.14465611882466903,0.3800452050371327,0.47529867613819826,Intermediate
1,84,3161,1.0951330077978714,0.004850320186387282,0.004428978171464726,0.6011053921580314,0.3048724571853876,2.3046176162981586,ok,3.7756104469299316,5.7607526779174805,0.5760835178740905,0.42391648212590954,3.5496210517480673,0.17899079657251665,0.4360520469692161,0.3849571564582672,Low SNR
1,85,3975,1.3771969714065053,0.004504040409631338,0.003270440251572327,0.573056095969677,0.2837032174766064,2.5202898362337858,ok,4.046763896942139,6.57343282699585,0.48654088050314465,0.5134591194968553,4.074233804329998,0.14941948510853104,0.33518425037859667,0.5153962645128722,High SNR
1,86,3140,1.0878971064657939,0.0072757449795483025,0.006687898089171975,0.7218543478667736,0.37875841943621635,2.3044127427893253,ok,3.7812299728393555,5.936055421829224,0.585031847133758,0.41496815286624206,3.8999326341121896,0.13864873519052193,0.3813640730067243,0.4799871918027538,Intermediate
1,87,2426,0.840491198012539,0.0176690235361251,0.021022258862324814,0.47555190045833584,0.2482520850509405,2.131061966343702,ok,3.80361270904541,6.931134939193726,0.5626545754328112,0.4373454245671888,3.821556737844608,0.14688796680497926,0.3921161825726141,0.46099585062240667,Intermediate
1,88,2603,0.9018131032261497,0.0117793490240834,0.013061851709565886,0.566744986653328,0.29715829981863495,2.2074355873981433,ok,3.8341050148010254,8.953980636596683,0.561659623511333,0.4383403764886669,3.634954979244855,0.20346820809248556,0.3603082851637765,0.43622350674373794,Low SNR
1,89,2852,0.9880795122554664,0.009354188930889759,0.009467040673211781,0.5821431672692299,0.31415732229351995,2.281196304720927,ok,3.8727450370788574,8.073409652709962,0.541374474053296,0.4586255259467041,3.8365271354934807,0.15200562983814214,0.386347642505278,0.4616467276565799,Intermediate
1,90,3066,1.062220120818815,0.009700640372774565,0.0091324200913242,0.6176653711438179,0.32641198864281173,2.2702737941637894,ok,3.772430419921875,6.263629198074341,0.5821917808219178,0.4178082191780822,3.747532516008003,0.15336821451929367,0.4156311314584696,0.43100065402223675,Low SNR
1,91,2687,0.9309150243444734,0.004850320186387282,0.005210271678451805,0.8982307079315185,0.47455725365281104,2.2711530410421243,ok,3.650538206100464,5.497826576232911,0.637513956084853,0.362486043915147,4.0790805840516535,0.09250279746363298,0.3856769861991794,0.5218202163371877,Intermediate
1,92,2096,0.7261622221905532,0.0117793490240834,0.016221374045801526,0.45768599188327785,0.24122822873890398,2.050392591584148,ok,3.5640525817871094,5.050214529037476,0.6941793893129771,0.3058206106870229,3.43278896362536,0.1617999042604117,0.5040689325035902,0.33413116323599806,Low SNR
1,93,3193,1.106219453938185,0.014550960559161847,0.013153773880363295,0.6697394239783286,0.35462660272121427,2.3190892774779894,ok,3.8845643997192383,6.600377845764161,0.5430629502035703,0.4569370497964297,4.412215128147476,0.09867591424968473,0.3133669609079445,0.5879571248423707,High SNR
1,94,3715,1.2870671066020538,0.0020787086513088353,0.0016150740242261105,0.8367617032527923,0.4434638371825218,2.5238922946250844,ok,4.152101993560791,9.332234764099121,0.4616419919246299,0.5383580080753702,4.58965718105571,0.13452188006482982,0.2668827660723933,0.5985953538627768,High SNR
1,95,3183,1.1027549395193372,0.014897412001046653,0.013509267986176562,0.5294166798591613,0.2774876138716936,2.303770143573078,ok,3.945643186569214,6.810089206695557,0.5234055922086083,0.4765944077913918,4.099201046335511,0.13457295934446895,0.3438386385124488,0.5215884021430822,Intermediate
1,96,2456,0.8508847412690832,0.0117793490240834,0.013843648208469055,0.5800917496562004,0.30762906617224217,2.1565040473175685,ok,3.78593111038208,6.941959619522095,0.5781758957654723,0.4218241042345277,4.073170157033299,0.11529026982829109,0.365903515944399,0.5188062142273099,Intermediate
1,97,3460,1.1987801395877378,0.004850555478100673,0.004046242774566474,0.7676798130512237,0.40452538760304446,2.437275888751506,ok,3.962965965270996,7.004163503646851,0.5135838150289017,0.4864161849710983,4.235657079641604,0.12608695652173912,0.3327536231884058,0.5411594202898551,High SNR
